Company_Name,Rating_Date,Rating_Agency,Rating,Sector,Industry_Group,Security_Name,TotalAsset ,TotalEquity ,TotalDebt,Revenue,EBITDA,NetIncome,cashFromOperations,FreeCashFlow,quickRatio,currentRatio,cashRatio,debtEquityRatio,debtEbitdaRatio,ebitdaInterestExpense,grossProfitMargin,ebitdaMargin ,netProfitMargin,ROA,ROE,assetTurnover,payablesTurnover,receivablesTurnover,inventoryTurnover
Trikomsel Oke Tbk PT,03/11/2015,PEFIN,BBB,Consumer Discretionary,Telecommunications,TRIO IJ Equity," 9,062 "," 2,374 "," 6,033 "," 10,778 ", 979 , 314 ,-192 ,-258 ,0.8177,2.5869,0.1877,254.1489,6.1614,1.8964,14.5816,9.0843,2.9171,14.7094,3.6338,1.2457,24.3108,5.389,3.7525
Trikomsel Oke Tbk PT,07/05/2012,PEFIN,A,Consumer Discretionary,Telecommunications,TRIO IJ Equity," 4,682 "," 1,272 "," 2,885 "," 8,848 ", 695 , 303 ,"-1,346 ","-1,388 ",0.4292,1.3373,0.0594,226.7577,4.1523,3.9959,13.6733,7.8516,3.4246,28.491,8.5638,2.5007,33.1047,9.5779,8.4608
Trikomsel Oke Tbk PT,03/07/2014,PEFIN,A,Consumer Discretionary,Telecommunications,TRIO IJ Equity," 8,243 "," 2,029 "," 5,610 "," 10,367 ", 777 , 479 ,"-1,314 ","-1,362 ",0.5187,1.698,0.1078,276.488,7.2209,2.5105,14.0944,7.4948,4.6189,26.0073,7.0465,1.5256,38.1519,6.196,4.0542
Truba Alam Manunggal Engineering PT,08/13/2009,Fitch Nat,NR,Industrials,Engineering&Construction,TRUB IJ Equity," 7,235 "," 1,817 ", 819 ," 2,949 ", 285 ,-180 , 410 ,-583 ,0.7228,2.8143,0.4892,45.1058,2.8765,5.8351,17.2073,9.6607,-6.1086,-10.6431,-2.9466,0.4824,8.2957,7.0146,83.1085
Truba Alam Manunggal Engineering PT,04/25/2008,Fitch Nat,BBB,Industrials,Engineering&Construction,TRUB IJ Equity," 4,991 "," 1,769 ", 155 ," 1,506 ", 204 , 213 ,-101 ,-420 ,4.7574,6.1653,3.9896,8.7858,0.7607,27.0298,22.2235,13.564,14.1239,14.1354,6.26,0.4432,7.3377,4.9665,178.6825
Tunas Baru Lampung Tbk PT,01/16/2023,Fitch Nat,WD,Consumer Staples,Agriculture,TBLA IJ Equity," 23,674 "," 6,832 "," 10,686 "," 16,580 "," 3,120 ", 801 ," 1,028 ",-266 ,0.4383,1.1992,0.0623,156.4006,3.4248,3.2179,20.9574,18.8183,4.8293,12.0363,3.5779,0.7409,4.0157,4.721,3.1565
Tunas Baru Lampung Tbk PT,01/16/2023,Fitch Nat,WD,Consumer Staples,Agriculture,TBLA IJ Equity," 23,674 "," 6,832 "," 10,686 "," 16,580 "," 3,120 ", 801 ," 1,028 ",-266 ,0.4383,1.1992,0.0623,156.4006,3.4248,3.2179,20.9574,18.8183,4.8293,12.0363,3.5779,0.7409,4.0157,4.721,3.1565
Tunas Baru Lampung Tbk PT,03/03/2022,Fitch Nat,BBB,Consumer Staples,Agriculture,TBLA IJ Equity," 21,084 "," 6,492 "," 9,736 "," 15,972 "," 2,840 ", 795 ," 1,535 ", 402 ,0.668,1.497,0.1112,149.9565,3.4285,3.3851,19.6573,17.7786,4.9756,12.8571,3.9231,0.7885,5.5006,4.9375,4.8826
Tunas Baru Lampung Tbk PT,01/06/2004,PEFIN,BBB,Consumer Staples,Agriculture,TBLA IJ Equity," 1,151 ", 503 , 538 , 716 , 133 , 26 ,-36 ,-98 ,0.5697,1.0021,0.0439,106.9865,4.0538,3.1406,19.817,18.5382,3.694,5.3842,2.4329,0.6586,23.7128,5.0255,6.8753
Tunas Baru Lampung Tbk PT,12/10/2018,Fitch Nat,A,Consumer Staples,Agriculture,TBLA IJ Equity," 14,354 "," 4,257 "," 5,772 "," 8,975 "," 2,330 ", 973 ," 2,112 ",-181 ,0.3803,1.0518,0.0272,135.6102,2.4778,5.3819,26.1573,25.9586,10.8437,25.4842,7.2219,0.666,2.9976,6.48,3.1044
Tunas Baru Lampung Tbk PT,12/10/2018,Fitch Nat,A,Consumer Staples,Agriculture,TBLA IJ Equity," 14,354 "," 4,257 "," 5,772 "," 8,975 "," 2,330 ", 973 ," 2,112 ",-181 ,0.3803,1.0518,0.0272,135.6102,2.4778,5.3819,26.1573,25.9586,10.8437,25.4842,7.2219,0.666,2.9976,6.48,3.1044
Tunas Baru Lampung Tbk PT,03/03/2022,Fitch Nat,A,Consumer Staples,Agriculture,TBLA IJ Equity," 21,084 "," 6,492 "," 9,736 "," 15,972 "," 2,840 ", 795 ," 1,535 ", 402 ,0.668,1.497,0.1112,149.9565,3.4285,3.3851,19.6573,17.7786,4.9756,12.8571,3.9231,0.7885,5.5006,4.9375,4.8826
Tunas Baru Lampung Tbk PT,12/12/2017,Fitch Nat,A,Consumer Staples,Agriculture,TBLA IJ Equity," 12,597 "," 3,421 "," 4,796 "," 6,514 "," 1,525 ", 615 , 394 ,"-1,187 ",0.2768,1.1036,0.0298,140.2103,3.1451,5.0577,24.9513,23.4102,9.4481,19.6896,5.6255,0.5954,5.729,6.7528,2.6242
Tunas Baru Lampung Tbk PT,12/12/2017,Fitch Nat,A,Consumer Staples,Agriculture,TBLA IJ Equity," 12,597 "," 3,421 "," 4,796 "," 6,514 "," 1,525 ", 615 , 394 ,"-1,187 ",0.2768,1.1036,0.0298,140.2103,3.1451,5.0577,24.9513,23.4102,9.4481,19.6896,5.6255,0.5954,5.729,6.7528,2.6242
Tunas Baru Lampung Tbk PT,06/08/2012,PEFIN,A,Consumer Staples,Agriculture,TBLA IJ Equity," 4,245 "," 1,607 "," 1,407 "," 3,732 ", 620 , 419 , 842 , 426 ,0.5767,1.3783,0.406,87.526,2.2689,6.7667,33.3061,16.6151,11.2308,29.5935,10.6161,0.9453,13.6303,16.3196,5.1498
Tunas Baru Lampung Tbk PT,06/20/2016,PEFIN,A,Consumer Staples,Agriculture,TBLA IJ Equity," 9,284 "," 2,878 "," 4,494 "," 5,331 "," 1,023 ", 197 ,-379 ,"-1,566 ",0.4074,1.1554,0.113,156.1168,4.3942,7.3885,21.9544,19.1819,3.6953,7.4438,2.3719,0.6419,13.9907,7.0693,3.9589
Ultrajaya Milk Industry & Trading Co Tbk PT,12/09/2003,PEFIN,BBB,Consumer Staples,Food,ULTJ IJ Equity," 1,018 ", 526 , 403 , 409 , 91 , 19 , 32 ,-53 ,0.381,1.1036,0.0728,76.6381,4.4402,1.7942,31.9575,22.1977,4.6247,3.6619,1.9013,0.4111,3.7854,7.561,2.7213
Ultrajaya Milk Industry & Trading Co Tbk PT,01/13/2005,PEFIN,BBB,Consumer Staples,Food,ULTJ IJ Equity," 1,300 ", 810 , 446 , 546 , 138 , 4 , 36 ,-15 ,2.9158,4.8178,1.7979,55.0446,3.2356,1.6941,31.916,25.2205,0.808,0.6441,0.3646,0.4513,12.1204,6.2622,2.5333
Ultrajaya Milk Industry & Trading Co Tbk PT,01/09/2001,PEFIN,BBB,Consumer Staples,Food,ULTJ IJ Equity, 707 , 476 , 165 , 324 , 58 , 30 , 4 ,-18 ,0.6107,1.5428,0.2089,34.5933,2.8212,2.0718,24.7114,18.0572,9.2338,6.433,4.2505,0.4603,5.0456,7.4287,2.7489
Ultrajaya Milk Industry & Trading Co Tbk PT,09/08/2022,PEFIN,AA,Consumer Staples,Food,ULTJ IJ Equity," 7,407 "," 5,138 "," 1,522 "," 6,617 "," 1,796 "," 1,272 "," 1,414 "," 1,159 ",2.6106,3.1126,2.2084,29.6171,0.8471,7.7409,35.8935,27.1496,19.2188,26.1302,15.7371,0.8188,10.4758,11.1255,5.2803
Ultrajaya Milk Industry & Trading Co Tbk PT,09/14/2020,PEFIN,AA,Consumer Staples,Food,ULTJ IJ Equity," 6,608 "," 5,655 ", 21 ," 6,223 "," 1,450 "," 1,032 "," 1,097 ", 854 ,3.1733,4.4441,2.44,0.3727,0.0145,1010.4997,37.6343,23.3015,16.5879,20.2235,16.9722,1.0232,11.0293,10.8819,4.5748
Unggul Indah Cahaya Tbk PT,09/05/2003,PEFIN,A,Materials,Chemicals,UNIC IJ Equity," 1,856 ", 820 , 761 ," 1,604 ", 310 , 84 , 231 , 221 ,0.9612,2.6303,0.3814,92.8569,2.5578,7.1251,19.7049,19.3146,5.2357,10.9114,4.2927,0.8199,8.8111,8.9168,2.5339
Unggul Indah Cahaya Tbk PT,11/24/2006,PEFIN,A,Materials,Chemicals,UNIC IJ Equity," 2,698 "," 1,246 ", 773 ," 2,907 ", 282 , 48 , 189 , 48 ,0.8323,1.8954,0.2049,61.9971,2.7014,1.9019,15.157,9.7131,1.6587,4.1022,1.7024,1.0263,8.1499,7.6829,3.3542
Voksel Electric Tbk PT,12/14/2022,PEFIN,BBB,Industrials,Electrical Compo&Equip,VOKS IJ Equity," 2,893 ", 906 ," 1,217 "," 1,710 ",-41 ,-211 , 58 ,-13 ,0.5403,1.2113,0.1283,134.4036,#N/A N/A,-0.3698,5.4639,-2.3816,-12.3281,-20.8953,-7.2587,0.5888,2.8483,2.0196,2.6095
Voksel Electric Tbk PT,09/14/2022,PEFIN,BBB,Industrials,Electrical Compo&Equip,VOKS IJ Equity," 2,893 ", 906 ," 1,217 "," 1,710 ",-41 ,-211 , 58 ,-13 ,0.5403,1.2113,0.1283,134.4036,#N/A N/A,-0.3698,5.4639,-2.3816,-12.3281,-20.8953,-7.2587,0.5888,2.8483,2.0196,2.6095
Voksel Electric Tbk PT,09/01/2021,PEFIN,BBB,Industrials,Electrical Compo&Equip,VOKS IJ Equity," 2,916 "," 1,112 "," 1,054 "," 1,834 ", 193 , 3 ,-138 ,-202 ,0.9386,1.8406,0.1204,94.801,5.466,1.7622,19.5736,10.5162,0.1518,0.2506,0.0937,0.6172,2.5527,1.9664,2.7498
Voksel Electric Tbk PT,09/04/2024,PEFIN,BBB,Industrials,Electrical Compo&Equip,VOKS IJ Equity," 2,623 ", 736 , 993 ," 3,055 ", 199 , 18 ,-54 ,-108 ,0.76,1.3316,0.16,134.9182,4.9939,2.0828,13.3807,6.5068,0.5897,2.4768,0.6813,1.1554,3.0945,3.6289,4.8465
Voksel Electric Tbk PT,11/15/2019,PEFIN,A,Industrials,Electrical Compo&Equip,VOKS IJ Equity," 2,485 ", 923 , 699 ," 2,684 ", 268 , 105 , 68 ,-91 ,0.6838,1.2758,0.1522,75.792,2.6054,5.3191,16.4747,9.9982,3.9289,12.1455,4.59,1.1683,3.148,3.5544,3.693
Wahana Inti Selaras PT,04/19/2022,PEFIN,A,Consumer Discretionary,Distribution/Wholesale,2064774D IJ Equity," 5,938 "," 1,006 "," 3,146 "," 5,580 ", 720 , 140 , 470 , 377 ,0.3386,0.9168,0.1132,312.602,4.3698,3.5724,20.339,12.9008,2.5001,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
Waskita Beton Precast Tbk PT,12/22/2020,Fitch Nat,WD,Materials,Building Materials,WSBP IJ Equity," 16,149 "," 8,135 "," 6,081 "," 7,467 "," 1,603 ", 806 , 26 ,-899 ,0.4969,1.6213,0.0785,74.7599,3.7949,5.1289,20.9306,21.4606,10.7959,10.0662,5.1394,0.476,3.4109,2.2104,3.1367
Waskita Beton Precast Tbk PT,12/22/2020,Fitch Nat,WD,Materials,Building Materials,WSBP IJ Equity," 16,149 "," 8,135 "," 6,081 "," 7,467 "," 1,603 ", 806 , 26 ,-899 ,0.4969,1.6213,0.0785,74.7599,3.7949,5.1289,20.9306,21.4606,10.7959,10.0662,5.1394,0.476,3.4109,2.2104,3.1367
Waskita Beton Precast Tbk PT,01/31/2022,PEFIN,D,Materials,Building Materials,WSBP IJ Equity," 6,882 ","-2,779 "," 3,882 "," 1,380 ","-1,069 ","-1,943 ",-19 ,-19 ,0.1505,0.435,0.0097,#N/A N/A,#N/A N/A,-1.7319,22.2415,-77.4618,-140.8161,#N/A N/A,-25.1225,0.1784,0.2185,1.0103,1.3771
Waskita Beton Precast Tbk PT,08/19/2020,Fitch Nat,CCC,Materials,Building Materials,WSBP IJ Equity," 16,149 "," 8,135 "," 6,081 "," 7,467 "," 1,603 ", 806 , 26 ,-899 ,0.4969,1.6213,0.0785,74.7599,3.7949,5.1289,20.9306,21.4606,10.7959,10.0662,5.1394,0.476,3.4109,2.2104,3.1367
Waskita Beton Precast Tbk PT,08/19/2020,Fitch Nat,CCC,Materials,Building Materials,WSBP IJ Equity," 16,149 "," 8,135 "," 6,081 "," 7,467 "," 1,603 ", 806 , 26 ,-899 ,0.4969,1.6213,0.0785,74.7599,3.7949,5.1289,20.9306,21.4606,10.7959,10.0662,5.1394,0.476,3.4109,2.2104,3.1367
Waskita Beton Precast Tbk PT,10/06/2020,Fitch Nat,CC,Materials,Building Materials,WSBP IJ Equity," 16,149 "," 8,135 "," 6,081 "," 7,467 "," 1,603 ", 806 , 26 ,-899 ,0.4969,1.6213,0.0785,74.7599,3.7949,5.1289,20.9306,21.4606,10.7959,10.0662,5.1394,0.476,3.4109,2.2104,3.1367
Waskita Beton Precast Tbk PT,10/06/2020,Fitch Nat,CC,Materials,Building Materials,WSBP IJ Equity," 16,149 "," 8,135 "," 6,081 "," 7,467 "," 1,603 ", 806 , 26 ,-899 ,0.4969,1.6213,0.0785,74.7599,3.7949,5.1289,20.9306,21.4606,10.7959,10.0662,5.1394,0.476,3.4109,2.2104,3.1367
Waskita Beton Precast Tbk PT,12/19/2019,Fitch Nat,BBB,Materials,Building Materials,WSBP IJ Equity," 15,222 "," 7,882 "," 5,463 "," 8,000 "," 2,038 "," 1,103 "," 1,818 ", 546 ,0.7579,1.397,0.1773,69.3083,2.6802,6.1447,23.0781,25.4789,13.7932,14.5204,7.3218,0.5308,4.0414,1.4704,3.9872
Waskita Beton Precast Tbk PT,12/19/2019,Fitch Nat,BBB,Materials,Building Materials,WSBP IJ Equity," 15,222 "," 7,882 "," 5,463 "," 8,000 "," 2,038 "," 1,103 "," 1,818 ", 546 ,0.7579,1.397,0.1773,69.3083,2.6802,6.1447,23.0781,25.4789,13.7932,14.5204,7.3218,0.5308,4.0414,1.4704,3.9872
Waskita Beton Precast Tbk PT,05/08/2019,Fitch Nat,BBB,Materials,Building Materials,WSBP IJ Equity," 15,222 "," 7,882 "," 5,463 "," 8,000 "," 2,038 "," 1,103 "," 1,818 ", 546 ,0.7579,1.397,0.1773,69.3083,2.6802,6.1447,23.0781,25.4789,13.7932,14.5204,7.3218,0.5308,4.0414,1.4704,3.9872
Waskita Beton Precast Tbk PT,05/08/2019,Fitch Nat,BBB,Materials,Building Materials,WSBP IJ Equity," 15,222 "," 7,882 "," 5,463 "," 8,000 "," 2,038 "," 1,103 "," 1,818 ", 546 ,0.7579,1.397,0.1773,69.3083,2.6802,6.1447,23.0781,25.4789,13.7932,14.5204,7.3218,0.5308,4.0414,1.4704,3.9872
Waskita Beton Precast Tbk PT,10/01/2020,PEFIN,BBB,Materials,Building Materials,WSBP IJ Equity," 16,149 "," 8,135 "," 6,081 "," 7,467 "," 1,603 ", 806 , 26 ,-899 ,0.4969,1.6213,0.0785,74.7599,3.7949,5.1289,20.9306,21.4606,10.7959,10.0662,5.1394,0.476,3.4109,2.2104,3.1367
Waskita Beton Precast Tbk PT,05/29/2020,Fitch Nat,BB,Materials,Building Materials,WSBP IJ Equity," 16,149 "," 8,135 "," 6,081 "," 7,467 "," 1,603 ", 806 , 26 ,-899 ,0.4969,1.6213,0.0785,74.7599,3.7949,5.1289,20.9306,21.4606,10.7959,10.0662,5.1394,0.476,3.4109,2.2104,3.1367
Waskita Beton Precast Tbk PT,05/29/2020,Fitch Nat,BB,Materials,Building Materials,WSBP IJ Equity," 16,149 "," 8,135 "," 6,081 "," 7,467 "," 1,603 ", 806 , 26 ,-899 ,0.4969,1.6213,0.0785,74.7599,3.7949,5.1289,20.9306,21.4606,10.7959,10.0662,5.1394,0.476,3.4109,2.2104,3.1367
Waskita Beton Precast Tbk PT,02/17/2023,PEFIN,B,Materials,Building Materials,WSBP IJ Equity," 5,964 ","-2,103 "," 2,201 "," 2,062 ",-437 , 676 , 152 , 150 ,0.1644,0.3425,0.0366,#N/A N/A,#N/A N/A,-0.9695,14.7526,-21.1885,32.7698,#N/A N/A,10.5213,0.3211,0.4779,1.8845,3.7346
Waskita Karya Persero Tbk PT,01/14/2021,Fitch Nat,WD,Industrials,Engineering&Construction,WSKT IJ Equity," 100,768 "," 11,429 "," 62,361 "," 16,190 ","-3,192 ","-7,360 ","-5,151 ","-6,056 ",0.0983,0.5921,0.025,545.6369,#N/A N/A,-0.6544,6.5127,-19.7149,-45.4569,-88.0128,-6.7283,0.148,1.1679,4.9298,3.9777
Waskita Karya Persero Tbk PT,01/14/2021,Fitch Nat,WD,Industrials,Engineering&Construction,WSKT IJ Equity," 100,768 "," 11,429 "," 62,361 "," 16,190 ","-3,192 ","-7,360 ","-5,151 ","-6,056 ",0.0983,0.5921,0.025,545.6369,#N/A N/A,-0.6544,6.5127,-19.7149,-45.4569,-88.0128,-6.7283,0.148,1.1679,4.9298,3.9777
Waskita Karya Persero Tbk PT,05/09/2023,PEFIN,SD,Industrials,Engineering&Construction,WSKT IJ Equity," 98,232 "," 14,245 "," 64,897 "," 15,303 ",-13 ,"-1,900 ","-2,390 ","-2,505 ",0.1935,1.582,0.1051,455.5853,#N/A N/A,-0.0029,9.471,-0.0825,-12.4148,-19.8216,-1.8826,0.1516,1.8838,6.4104,3.2074
Waskita Karya Persero Tbk PT,10/06/2020,Fitch Nat,CCC,Industrials,Engineering&Construction,WSKT IJ Equity," 118,000 "," 23,762 "," 69,279 "," 31,387 "," 4,245 ", 938 ," 5,371 "," 2,629 ",0.2679,0.992,0.2022,291.5531,16.3218,1.1724,17.8564,13.5232,2.9889,5.951,0.7741,0.259,1.762,9.2631,5.8096
Waskita Karya Persero Tbk PT,10/06/2020,Fitch Nat,CCC,Industrials,Engineering&Construction,WSKT IJ Equity," 118,000 "," 23,762 "," 69,279 "," 31,387 "," 4,245 ", 938 ," 5,371 "," 2,629 ",0.2679,0.992,0.2022,291.5531,16.3218,1.1724,17.8564,13.5232,2.9889,5.951,0.7741,0.259,1.762,9.2631,5.8096
Waskita Karya Persero Tbk PT,02/16/2023,PEFIN,CCC,Industrials,Engineering&Construction,WSKT IJ Equity," 98,232 "," 14,245 "," 64,897 "," 15,303 ",-13 ,"-1,900 ","-2,390 ","-2,505 ",0.1935,1.582,0.1051,455.5853,#N/A N/A,-0.0029,9.471,-0.0825,-12.4148,-19.8216,-1.8826,0.1516,1.8838,6.4104,3.2074
Waskita Karya Persero Tbk PT,05/29/2020,Fitch Nat,BBB,Industrials,Engineering&Construction,WSKT IJ Equity," 118,000 "," 23,762 "," 69,279 "," 31,387 "," 4,245 ", 938 ," 5,371 "," 2,629 ",0.2679,0.992,0.2022,291.5531,16.3218,1.1724,17.8564,13.5232,2.9889,5.951,0.7741,0.259,1.762,9.2631,5.8096
Waskita Karya Persero Tbk PT,05/29/2020,Fitch Nat,BBB,Industrials,Engineering&Construction,WSKT IJ Equity," 118,000 "," 23,762 "," 69,279 "," 31,387 "," 4,245 ", 938 ," 5,371 "," 2,629 ",0.2679,0.992,0.2022,291.5531,16.3218,1.1724,17.8564,13.5232,2.9889,5.951,0.7741,0.259,1.762,9.2631,5.8096
Waskita Karya Persero Tbk PT,11/18/2020,PEFIN,BBB,Industrials,Engineering&Construction,WSKT IJ Equity," 118,000 "," 23,762 "," 69,279 "," 31,387 "," 4,245 ", 938 ," 5,371 "," 2,629 ",0.2679,0.992,0.2022,291.5531,16.3218,1.1724,17.8564,13.5232,2.9889,5.951,0.7741,0.259,1.762,9.2631,5.8096
Waskita Karya Persero Tbk PT,01/12/2023,PEFIN,BBB,Industrials,Engineering&Construction,WSKT IJ Equity," 98,232 "," 14,245 "," 64,897 "," 15,303 ",-13 ,"-1,900 ","-2,390 ","-2,505 ",0.1935,1.582,0.1051,455.5853,#N/A N/A,-0.0029,9.471,-0.0825,-12.4148,-19.8216,-1.8826,0.1516,1.8838,6.4104,3.2074
Waskita Karya Persero Tbk PT,07/07/2020,PEFIN,BBB,Industrials,Engineering&Construction,WSKT IJ Equity," 118,000 "," 23,762 "," 69,279 "," 31,387 "," 4,245 ", 938 ," 5,371 "," 2,629 ",0.2679,0.992,0.2022,291.5531,16.3218,1.1724,17.8564,13.5232,2.9889,5.951,0.7741,0.259,1.762,9.2631,5.8096
Waskita Karya Persero Tbk PT,08/19/2020,Fitch Nat,B,Industrials,Engineering&Construction,WSKT IJ Equity," 118,000 "," 23,762 "," 69,279 "," 31,387 "," 4,245 ", 938 ," 5,371 "," 2,629 ",0.2679,0.992,0.2022,291.5531,16.3218,1.1724,17.8564,13.5232,2.9889,5.951,0.7741,0.259,1.762,9.2631,5.8096
Waskita Karya Persero Tbk PT,08/19/2020,Fitch Nat,B,Industrials,Engineering&Construction,WSKT IJ Equity," 118,000 "," 23,762 "," 69,279 "," 31,387 "," 4,245 ", 938 ," 5,371 "," 2,629 ",0.2679,0.992,0.2022,291.5531,16.3218,1.1724,17.8564,13.5232,2.9889,5.951,0.7741,0.259,1.762,9.2631,5.8096
Waskita Karya Persero Tbk PT,09/05/2017,Fitch Nat,A,Industrials,Engineering&Construction,WSKT IJ Equity," 61,433 "," 16,773 "," 21,961 "," 23,788 "," 3,009 "," 1,713 ","-7,762 ","-8,374 ",0.4789,1.2694,0.3409,130.9316,7.2974,3.062,16.6798,12.6511,7.2021,16.6202,3.7349,0.5186,3.4055,7.0991,11.7173
Waskita Karya Persero Tbk PT,09/05/2017,Fitch Nat,A,Industrials,Engineering&Construction,WSKT IJ Equity," 61,433 "," 16,773 "," 21,961 "," 23,788 "," 3,009 "," 1,713 ","-7,762 ","-8,374 ",0.4789,1.2694,0.3409,130.9316,7.2974,3.062,16.6798,12.6511,7.2021,16.6202,3.7349,0.5186,3.4055,7.0991,11.7173
Waskita Karya Persero Tbk PT,03/05/2013,PEFIN,A,Industrials,Engineering&Construction,WSKT IJ Equity," 8,366 "," 2,007 "," 1,919 "," 8,808 ", 482 , 254 ,-187 ,-268 ,0.694,1.472,0.4173,95.6271,3.9861,2.8393,8.3132,5.4664,2.884,19.3378,3.7666,1.306,4.4412,6.115,21.1474
Waskita Karya Persero Tbk PT,04/01/2016,PEFIN,A,Industrials,Engineering&Construction,WSKT IJ Equity," 30,309 "," 9,704 "," 7,070 "," 14,153 "," 1,546 "," 1,048 ", 658 ,-280 ,0.5786,1.1567,0.4041,72.8561,4.5728,4.5473,13.575,10.9245,7.4031,16.9126,4.8901,0.6606,3.0964,6.0338,17.0991
Waskita Karya Persero Tbk PT,03/30/2012,PEFIN,A,Industrials,Engineering&Construction,WSKT IJ Equity," 5,123 ", 620 ," 1,211 "," 7,274 ", #N/A N/A , 172 ,-106 ,-169 ,0.4575,1.042,0.1373,195.3282,#N/A N/A,#N/A N/A,9.1171,#N/A N/A,2.3644,32.1351,3.7384,1.5811,5.2531,7.2322,22.6317
Weha Transportasi Indonesia Tbk PT,05/21/2015,PEFIN,BBB,Industrials,Transportation,WEHA IJ Equity, 477 , 162 , 236 , 240 , 85 , 2 , 57 , 27 ,0.9031,1.1151,0.1814,145.738,2.7646,2.4173,34.0745,35.6263,1.0146,1.5547,0.4901,0.4831,20.2636,5.2143,93.2355
Weha Transportasi Indonesia Tbk PT,04/05/2012,PEFIN,BBB,Industrials,Transportation,WEHA IJ Equity, 263 , 79 , 127 , 172 , 56 , 4 , 32 , 15 ,0.2101,0.404,0.0274,160.3041,2.2423,3.5931,37.6376,32.8542,2.5125,5.7903,1.7503,0.6966,6.3883,12.1281,110.4435
Weha Transportasi Indonesia Tbk PT,03/18/2015,PEFIN,BBB,Industrials,Transportation,WEHA IJ Equity, 477 , 162 , 236 , 240 , 85 , 2 , 57 , 27 ,0.9031,1.1151,0.1814,145.738,2.7646,2.4173,34.0745,35.6263,1.0146,1.5547,0.4901,0.4831,20.2636,5.2143,93.2355
Wijaya Karya Beton Tbk PT,03/31/2023,PEFIN,A,Materials,Engineering&Construction,WTON IJ Equity," 9,448 "," 3,638 "," 1,432 "," 6,004 ", 593 , 163 ,-35 ,-191 ,0.427,1.1236,0.2811,39.3614,2.414,6.9296,8.6139,9.8799,2.7136,4.689,1.7584,0.648,2.4237,7.4426,5.2703
Wijaya Karya Beton Tbk PT,06/11/2023,PEFIN,A,Materials,Engineering&Construction,WTON IJ Equity," 9,448 "," 3,638 "," 1,432 "," 6,004 ", 593 , 163 ,-35 ,-191 ,0.427,1.1236,0.2811,39.3614,2.414,6.9296,8.6139,9.8799,2.7136,4.689,1.7584,0.648,2.4237,7.4426,5.2703
Wijaya Karya Persero Tbk PT,05/01/2009,PEFIN,WR,Industrials,Engineering&Construction,WIKA IJ Equity," 5,771 "," 1,467 ", 634 ," 6,559 ", 279 , 156 ,-455 ,-578 ,0.5774,1.4445,0.2904,43.1948,2.2752,6.3281,6.8002,4.2474,2.3789,11.6624,3.1508,1.3245,6.1371,8.007,6.738
Wijaya Karya Persero Tbk PT,09/01/2022,Fitch Nat,WD,Industrials,Engineering&Construction,WIKA IJ Equity," 69,386 "," 17,435 "," 28,436 "," 17,810 "," 1,134 ", 118 ,"-5,451 ","-7,194 ",0.2502,1.0059,0.1889,163.0939,25.0851,0.9795,9.5149,6.3649,0.6607,0.8806,0.1712,0.2591,1.2737,8.0181,1.5535
Wijaya Karya Persero Tbk PT,02/19/2025,PEFIN,SD,Industrials,Engineering&Construction,WIKA IJ Equity," 63,556 "," 11,871 "," 35,538 "," 19,243 "," 2,953 ","-2,267 ","-1,393 ","-3,785 ",0.2992,1.5896,0.1767,299.3592,12.0335,0.8996,7.8918,15.3474,-11.7801,-31.0128,-3.4999,0.2971,2.3152,6.823,1.5467
Wijaya Karya Persero Tbk PT,01/10/2024,PEFIN,SD,Industrials,Engineering&Construction,WIKA IJ Equity," 65,981 "," 9,572 "," 36,911 "," 22,530 ","-3,845 ","-7,128 ","-4,536 ","-4,775 ",0.1702,0.8013,0.0841,385.6322,#N/A N/A,-1.1993,8.2651,-17.0669,-31.6385,-76.1823,-10.1074,0.3195,1.8114,7.3404,1.7647
Wijaya Karya Persero Tbk PT,04/29/2024,PEFIN,D,Industrials,Engineering&Construction,WIKA IJ Equity," 65,981 "," 9,572 "," 36,911 "," 22,530 ","-3,845 ","-7,128 ","-4,536 ","-4,775 ",0.1702,0.8013,0.0841,385.6322,#N/A N/A,-1.1993,8.2651,-17.0669,-31.6385,-76.1823,-10.1074,0.3195,1.8114,7.3404,1.7647
Wijaya Karya Persero Tbk PT,12/13/2023,PEFIN,CCC,Industrials,Engineering&Construction,WIKA IJ Equity," 75,070 "," 17,493 "," 33,403 "," 21,481 "," 1,627 ",-60 ,"-2,943 ","-3,449 ",0.2352,1.1024,0.1569,190.9475,20.5285,1.1861,10.2528,7.5749,-0.2774,-0.4582,-0.0825,0.2974,1.5879,8.4317,1.6803
Wijaya Karya Persero Tbk PT,02/10/2025,PEFIN,CCC,Industrials,Engineering&Construction,WIKA IJ Equity," 63,556 "," 11,871 "," 35,538 "," 19,243 "," 2,953 ","-2,267 ","-1,393 ","-3,785 ",0.2992,1.5896,0.1767,299.3592,12.0335,0.8996,7.8918,15.3474,-11.7801,-31.0128,-3.4999,0.2971,2.3152,6.823,1.5467
Wijaya Karya Persero Tbk PT,08/31/2022,Fitch Nat,BBB,Industrials,Engineering&Construction,WIKA IJ Equity," 69,386 "," 17,435 "," 28,436 "," 17,810 "," 1,134 ", 118 ,"-5,451 ","-7,194 ",0.2502,1.0059,0.1889,163.0939,25.0851,0.9795,9.5149,6.3649,0.6607,0.8806,0.1712,0.2591,1.2737,8.0181,1.5535
